,Cons No,Dtr No,Category,Load,Latitude,Longitude,d
7883,133000026964,213,46,1.0,24.9551528,92.6476226,1
7884,133000026944,213,46,0.36,24.953085,92.636875,1
7885,133010072871,213,43,0.49,24.9507633,92.64061,1
7886,133000026999,213,46,1.2,24.9551528,92.6476226,1
7887,133000026997,213,46,0.9,24.951466,92.6435484,1
7888,133010072870,213,46,1.0,24.9541171,92.6438057,1
7889,133000026985,213,46,0.62,24.95077,92.6433117,1
7890,133000026996,213,46,0.34,24.9529996,92.6446538,1
7891,133000030386,213,46,1.0,24.9498937,92.6433747,1
7892,133000026995,213,46,0.5,24.9551528,92.6476226,1
7893,133000026993,213,46,0.34,24.953001,92.6446528,1
7894,133000026992,213,46,1.2,24.9529949,92.6446432,1
7895,133000026991,213,46,0.4,24.9530047,92.6446515,1
7896,133000026987,213,46,1.26,24.95077,92.6433117,1
7897,133000026990,213,46,0.46,24.9529949,92.6446432,1
7898,133000026984,213,46,0.72,24.9551528,92.6476226,1
7899,133000026988,213,46,0.34,24.951576,92.6449951,1
7900,133000026989,213,46,0.78,24.9551528,92.6476226,1
7901,133000026986,213,46,0.69,24.9551528,92.6476226,1
7902,133000027000,213,46,0.77,24.9551528,92.6476226,1
7903,133000027001,213,46,0.4,24.9514602,92.6429841,1
7904,133000027002,213,46,0.34,24.9551528,92.6476226,1
7905,133000027003,213,46,1.2,24.9551528,92.6476226,1
7906,133000027004,213,46,0.68,24.9551528,92.6476226,1
7907,133000027005,213,46,0.78,24.9551528,92.6476226,1
7908,133010071062,213,46,1.0,24.9503537,92.6285639,1
7909,133000026998,213,46,0.5,24.9551528,92.6476226,1
7910,133000027654,214,46,0.36,24.9500156,92.6237344,1
7911,133000027658,214,46,0.46,24.9528833,92.62742,1
7912,133000027653,214,46,0.52,24.9503045,92.6238016,1
7913,133000027652,214,46,1.0,24.9505984,92.6227725,1
7914,133000027651,214,46,0.56,24.9505867,92.621135,1
7915,133000027650,214,46,0.44,24.9507567,92.6237344,1
7916,133000052060,214,46,1.0,24.950615,92.6227917,1
7917,133000027660,214,46,0.32,24.9497033,92.62255,1
7918,133000027591,214,46,0.4,24.9493877,92.619479,1
7919,133000027593,214,46,0.4,24.9487452,92.6217001,1
7920,133000027594,214,46,1.0,24.95033,92.6238267,1
7921,133000027767,214,46,1.0,24.9502171,92.6214274,1
7922,133000027766,214,46,1.0,24.9499464,92.6216137,1
7923,133000027764,214,46,1.0,24.9502104,92.6214229,1
7924,133000027762,214,46,1.0,24.9502172,92.6214237,1
7925,133000027760,214,46,1.0,24.9495792,92.6223079,1
7926,133000027759,214,46,1.0,24.9497711,92.6220717,1
7927,133000027757,214,46,1.0,24.947689,92.6296277,1
7928,133000027756,214,46,1.0,24.947689,92.6296277,1
7929,133000027755,214,46,1.0,24.9440272,92.6271462,1
7930,133000027754,214,46,1.0,24.9484736,92.6271462,1
7931,133000051743,214,48,4.0,24.9503599,92.6203493,1
7932,133000027753,214,46,1.0,24.9500195,92.6233622,1
7933,133000027661,214,46,0.98,24.947689,92.6296277,1
7934,133000027659,214,46,0.98,24.94986,92.622657,1
7935,133000027649,214,46,0.98,24.950975,92.623895,1
7936,133000027647,214,46,0.32,24.953255,92.6304467,1
7937,133000027590,214,46,0.4,24.9470296,92.624975,1
7938,133000027615,214,46,0.36,24.947362,92.6271462,1
7939,133000027616,214,46,0.98,24.9492201,92.6268361,1
7940,133000027617,214,46,0.98,24.9496179,92.6252852,1
7941,133000027641,214,46,0.98,24.9574098,92.6246649,1
7942,133000027618,214,46,0.42,24.9492201,92.6268361,1
7943,133000027619,214,49,0.32,24.9518887,92.62522,1
7944,133000027640,214,46,0.52,24.9545488,92.6187721,1
7945,133000027620,214,48,1.0,24.9436458,92.6277666,1
7946,133000027621,214,46,0.36,24.9500467,92.6245517,1
7947,133000027639,214,46,0.32,24.9532325,92.6259711,1
7948,133000027614,214,46,0.98,24.9504956,92.6259942,1
7949,133000027638,214,46,0.78,24.9491984,92.6280768,1
7950,133000027622,214,46,0.46,24.9543684,92.6189311,1
7951,133000027634,214,46,0.32,24.9491984,92.6280768,1
7952,133000027633,214,46,0.56,24.9530273,92.626185,1
7953,133000027623,214,46,0.76,24.951855,92.62449,1
7954,133000027632,214,46,0.98,24.9545488,92.6187721,1
7955,133000027624,214,46,0.5,24.9566121,92.6246931,1
7956,133000027631,214,46,0.46,24.952512,92.625987,1
7957,133000027630,214,46,0.39,24.951935,92.6266733,1
7958,133000027629,214,46,0.42,24.9501644,92.620764,1
7959,133000027628,214,46,0.36,24.9487486,92.6236842,1
7960,133000027648,214,46,0.56,24.9101704,92.5924191,1
7961,133000027613,214,46,0.48,24.9509941,92.6257919,1
7962,133000027612,214,46,1.2,24.9504933,92.6259967,1
7963,133000027646,214,46,0.36,24.9528218,92.6305022,1
7964,133000027595,214,46,1.0,24.9495783,92.62226,1
7965,133000027645,214,46,0.42,24.9532754,92.6305024,1
7966,133000027596,214,46,1.0,24.9518155,92.624608,1
7967,133000027597,214,46,0.4,24.9527287,92.6169114,1
7968,133000027643,214,46,0.36,24.9561784,92.631489,1
7969,133000027642,214,46,0.56,24.952745,92.6159811,1
7970,133000027598,214,46,0.4,24.945128,92.6277666,1
7971,133000027599,214,46,0.4,24.9498283,92.6211683,1
7972,133000038674,214,46,1.0,24.9494806,92.6211754,1
7973,133000027600,214,46,0.48,24.9436458,92.6277666,1
7974,133000027602,214,46,0.9,24.9483267,92.623435,1
7975,133000027603,214,46,0.28,24.9488664,92.6242226,1
7976,133000027604,214,46,0.98,24.9473021,92.6305583,1
7977,133000027605,214,46,2.0,24.9484736,92.6271462,1
7978,133000027606,214,46,0.58,24.947689,92.6296277,1
7979,133000027608,214,46,0.36,24.9501464,92.6246799,1
7980,133000027992,214,46,1.0,24.9527287,92.6169114,1
7981,133000027627,214,46,0.98,24.9517617,92.625384,1
7982,133000027610,214,46,0.68,24.9498637,92.6256914,1
7983,133000027611,214,46,0.34,24.9487133,92.6241467,1
7984,133000027601,214,46,0.46,24.9485832,92.6234416,1
7985,133000027589,214,46,1.0,24.947689,92.6296277,1
7986,133000027772,214,46,1.0,24.9495067,92.6208233,1
7987,133000027769,214,48,1.0,24.9505383,92.6202316,1
7988,133000027551,214,46,1.0,24.9451225,92.6280768,1
7989,133000027554,214,46,1.0,24.9481391,92.6197091,1
7990,133000027801,214,46,1.0,24.9478451,92.6201488,1
7991,133000027802,214,46,1.0,24.9440272,92.6271462,1
7992,133000027803,214,46,1.0,24.9436458,92.6277666,1
7993,133000027555,214,46,1.0,24.9528413,92.6160628,1
7994,133000027556,214,46,1.0,24.9484736,92.6271462,1
7995,133000027804,214,46,1.0,24.9515433,92.624265,1
7996,133000027805,214,46,1.0,24.949083,92.61896,1
7997,133000027806,214,46,1.0,24.9502628,92.6248707,1
7998,133000027557,214,46,1.0,24.9440272,92.6271462,1
7999,133000027558,214,46,1.0,24.9445228,92.6200127,1
8000,133000027559,214,46,1.0,24.9484736,92.6271462,1
8001,133000027560,214,46,1.0,24.959223,92.6479329,1
8002,133000027808,214,46,1.0,24.9545163,92.6206329,1
8003,133000027809,214,46,1.0,24.9547998,92.6255954,1
8004,133000027561,214,46,0.4,24.9527287,92.6169114,1
8005,133000027563,214,46,1.0,24.9545488,92.6187721,1
8006,133000027564,214,46,0.4,24.9495135,92.6257685,1
8007,133000027565,214,46,1.0,24.9567068,92.6224938,1
8008,133000027550,214,46,0.4,24.9503062,92.6207065,1
8009,133000027566,214,46,0.4,24.9547998,92.6255954,1
8010,133000027800,214,46,1.0,24.9436458,92.6277666,1
8011,133000027799,214,46,1.0,24.9478433,92.6201433,1
8012,133000027782,214,48,2.0,24.9505333,92.62047,1
8013,133000027783,214,48,1.0,24.95079,92.6200567,1
8014,133000027784,214,46,1.0,24.9527287,92.6169114,1
8015,133000027543,214,46,1.0,24.9527396,92.6162912,1
8016,133000027544,214,46,0.4,24.9501454,92.6205116,1
8017,133000027786,214,46,1.0,24.950049,92.621307,1
8018,133000027545,214,46,1.0,24.9493817,92.6199667,1
8019,133000027546,214,46,1.0,24.9462559,92.6268361,1
8020,133000027787,214,46,1.0,24.9526617,92.6165791,1
8021,133000027788,214,46,1.0,24.9496919,92.6207723,1
8022,133000027789,214,46,1.0,24.9527287,92.6169114,1
8023,133000027790,214,46,1.0,24.9493626,92.619379,1
8024,133000027791,214,46,1.0,24.9494159,92.6198875,1
8025,133000027792,214,46,1.0,24.9493817,92.6199667,1
8026,133000027793,214,46,1.0,24.9436458,92.6277666,1
8027,133000027794,214,46,1.0,24.9489433,92.6194383,1
8028,133000027548,214,46,1.0,24.9455909,92.6224938,1
8029,133000027795,214,46,1.0,24.9486746,92.615671,1
8030,133000027796,214,46,1.0,24.9436458,92.6277666,1
8031,133000027797,214,46,1.0,24.9440272,92.6271462,1
8032,133000027798,214,46,1.0,24.9521145,92.616243,1
8033,133000027549,214,46,0.4,24.9481194,92.6262157,1
8034,133000027768,214,46,1.0,24.9493974,92.6201458,1
8035,133000027779,214,46,1.0,24.950981,92.6206097,1
8036,133000027777,214,46,1.0,24.950533,92.6206464,1
8037,133000027892,214,48,1.0,24.9508467,92.6200017,1
8038,133000027893,214,46,1.0,24.9555463,92.6252852,1
8039,133000027894,214,46,1.0,24.9498283,92.6211683,1
8040,133000027903,214,46,1.0,24.9547998,92.6255954,1
8041,133000027580,214,46,1.0,24.9531264,92.6153609,1
8042,133000039129,214,46,0.06,24.9491412,92.6209459,1
8043,133000027582,214,46,0.4,24.9527347,92.6165715,1
8044,133000027583,214,46,1.0,24.9492201,92.6268361,1
8045,133000027948,214,46,1.0,24.9503253,92.6260195,1
8046,133000027949,214,46,1.0,24.9451987,92.6237344,1
8047,133000027584,214,46,1.0,24.9499717,92.6246083,1
8048,133000051134,214,46,2.0,24.9497515,92.622147,1
8049,133000051135,214,46,1.0,24.9541294,92.6215633,1
8050,133000027587,214,46,0.4,24.9495534,92.6214397,1
8051,133000027776,214,46,1.0,24.9500133,92.620665,1
8052,133000027775,214,46,1.0,24.9534427,92.618462,1
8053,133000027588,214,46,1.0,24.9496257,92.6213305,1
8054,133000027774,214,46,1.0,24.950099,92.6208495,1
8055,133000027773,214,46,1.0,24.9440272,92.6271462,1
8056,133000027780,214,48,1.0,24.950735,92.620721,1
8057,133000050623,214,46,1.0,24.9488862,92.6251605,1
8058,133000027778,214,46,1.0,24.9527287,92.6169114,1
8059,133000027579,214,46,1.0,24.9498183,92.6211765,1
8060,133000027577,214,46,1.0,24.9555463,92.6252852,1
8061,133000027567,214,46,0.4,24.9516485,92.6264951,1
8062,133000027810,214,46,1.0,24.9571917,92.637073,1
8063,133000027811,214,46,1.0,24.949895,92.6226076,1
8064,133000027812,214,46,1.0,24.9477307,92.6199654,1
8065,133000027813,214,46,1.0,24.9551986,92.6256073,1
8066,133000027814,214,46,1.0,24.9489269,92.6206193,1
8067,133000027815,214,48,1.0,24.9482486,92.6235085,1
8068,133000027568,214,46,1.0,24.951658,92.626706,1
8069,133000027569,214,46,1.0,24.9496478,92.6258372,1
8070,133000027570,214,46,1.0,24.9492201,92.6268361,1
8071,133000027571,214,46,0.4,24.9555463,92.6252852,1
8072,133000027816,214,46,1.0,24.952745,92.6159811,1
8073,133000027572,214,46,0.4,24.9517416,92.6261636,1
8074,133000027573,214,46,1.0,24.9545488,92.6187721,1
8075,133000027574,214,46,0.4,24.9518248,92.6253018,1
8076,133000027888,214,46,1.0,24.9491605,92.6246755,1
8077,133000027890,214,46,1.0,24.9473076,92.6302481,1
8078,133000027575,214,46,0.4,24.9521254,92.6250937,1
8079,133000027891,214,46,1.0,24.9503646,92.6252867,1
8080,133000027578,214,46,1.0,24.9493031,92.6204508,1
8081,133000027785,214,46,1.0,24.9505333,92.62047,1
8082,133000027626,214,46,0.56,24.9555458,92.6253133,1
8083,133000028789,214,48,1.0,24.9506412,92.6202262,1
8084,133000042706,214,46,1.0,24.9531698,92.6269249,1
8085,133000028306,214,46,1.0,24.9528685,92.6270123,1
8086,133000028305,214,46,0.62,24.948114,92.6265259,1
8087,133000028154,214,46,1.0,24.9560418,92.6392448,1
8088,133010072391,214,46,1.0,24.9509849,92.6239123,1
8089,133010073150,214,46,1.0,24.9531187,92.6304913,1
8090,133010070162,214,46,1.0,24.9497548,92.6256134,1
8091,133000028171,214,46,1.0,24.95553,92.6262157,1
8092,133010072416,215,46,1.0,24.9906348,92.5020024,1
8093,133000028523,215,46,1.0,24.9967367,92.4958283,1
8094,133000028538,215,46,0.5,24.9967053,92.4969797,1
8095,133000028537,215,46,0.5,24.9968988,92.4957195,1
8096,133000028536,215,46,0.5,24.9969056,92.4957228,1
8097,133000028535,215,46,0.5,24.9959964,92.493703,1
8098,133000028534,215,46,0.5,24.9958896,92.4945724,1
8099,133000028533,215,46,0.5,24.9951758,92.4935511,1
8100,133000028532,215,46,0.5,24.989189,92.4998371,1
8101,133000028524,215,46,0.5,24.993465,92.4929518,1
8102,133000036486,215,46,1.0,24.9983792,92.5041679,1
8103,133000028521,215,46,1.0,24.9978652,92.4975955,1
8104,133000028516,215,46,0.5,24.9960669,92.4942138,1
8105,133000028508,215,46,1.0,24.9895802,92.4985998,1
8106,133000028511,215,46,1.0,24.9940674,92.4942799,1
8107,133000028517,215,46,0.5,24.9888081,92.5004558,1
8108,133000028514,215,46,0.5,24.9954162,92.4937471,1
8109,133000028512,215,46,1.0,24.9942398,92.4944284,1
8110,133000028510,215,46,0.5,24.9944094,92.4942152,1
8111,133000028518,215,46,0.5,24.9968216,92.4957833,1
8112,133000028515,215,46,1.0,24.9955972,92.4938337,1
8113,133000028519,215,46,0.5,24.9966522,92.4959895,1
8114,133000028520,215,46,0.5,24.996739,92.4971818,1
8115,133000028513,215,46,0.5,24.9952467,92.4939733,1
8116,133000010760,220,46,0.98,24.9720267,92.5289232,1
8117,133000034892,220,46,0.57,24.9491989,92.5277757,1
8118,133000020097,220,46,0.31,24.8607565,92.4902489,1
8119,133000010759,220,46,0.56,24.9545907,92.5301613,1
8120,133000034893,220,46,0.57,24.9491551,92.5281759,1
8121,133000034894,220,46,0.62,24.9491968,92.526989,1
8122,133000035825,220,46,0.73,24.9526821,92.5361317,1
8123,133000051085,220,46,1.0,24.9580822,92.5208763,1
8124,133000035810,220,46,0.57,24.940321,92.5413058,1
8125,133000039306,220,46,1.0,24.953525,92.527605,1
8126,133000020103,220,46,0.95,24.9483777,92.5316396,1
8127,133000040413,220,46,1.0,24.9485213,92.5397544,1
8128,133000015572,220,46,1.0,24.9535439,92.5416103,1
8129,133000015571,220,46,0.36,24.9396377,92.5379003,1
8130,133000015570,220,46,0.42,24.9767072,92.5369715,1
8131,133000042975,220,46,0.49,24.9531481,92.5496659,1
8132,133000042976,220,46,0.49,24.9487543,92.5465694,1
8133,133000015569,220,46,1.0,24.9811161,92.5760079,1
8134,133000015568,220,46,0.47,24.9793055,92.5800228,1
8135,133000015567,220,46,1.0,24.9549267,92.5369717,1
8136,133000010758,220,46,0.56,24.9583484,92.5270661,1
8137,133000010757,220,46,0.46,24.9583484,92.5270661,1
8138,133000051078,220,75,1.0,24.9444496,92.5382098,1
8139,133000040408,220,46,1.0,24.9486133,92.5397067,1
8140,133000010762,220,46,0.84,24.972032,92.5286137,1
8141,133000040406,220,46,1.0,24.9526961,92.5326376,1
8142,133000049158,220,46,1.0,24.9459109,92.5394482,1
8143,133000034869,220,46,0.84,24.9502111,92.5405872,1
8144,133010073370,220,46,0.49,24.9796038,92.5626736,1
8145,133000034870,220,46,0.52,24.9447414,92.5428539,1
8146,133000016440,220,46,0.36,24.9545907,92.5301613,1
8147,133010070305,220,46,1.0,24.9515061,92.5153061,1
8148,133000040346,220,46,1.0,24.9724077,92.5283041,1
8149,133010070303,220,46,1.0,24.9537186,92.5379003,1
8150,133000040351,220,46,1.0,24.95253,92.5396625,1
8151,133010070191,220,46,1.0,24.9336877,92.5391386,1
8152,133010070190,220,46,1.0,24.9447414,92.5428539,1
8153,133000045217,220,43,0.49,24.9447414,92.5428539,1
8154,133000045218,220,46,0.49,24.9711455,92.5589568,1
8155,133000010856,220,46,0.56,24.9491983,92.5403533,1
8156,133000045219,220,43,0.49,24.9522083,92.5391071,1
8157,133000045220,220,46,0.49,24.9711455,92.5589568,1
8158,133000045221,220,43,0.49,24.9487419,92.5404135,1
8159,133000045222,220,43,0.49,24.9484133,92.540365,1
8160,133000045223,220,46,0.49,24.9489844,92.5415726,1
8161,133000010766,220,48,0.68,24.9763315,92.5372811,1
8162,133000010765,220,46,0.88,24.9515061,92.5153061,1
8163,133000010764,220,46,0.48,24.9531481,92.5496659,1
8164,133000010763,220,46,0.48,24.9767072,92.5369715,1
8165,133000039328,220,46,1.0,24.9493484,92.5394635,1
8166,133000040403,220,46,1.0,24.9485433,92.5397917,1
8167,133000010761,220,46,0.4,24.9583484,92.5270661,1
8168,133000035724,220,46,1.0,24.9518126,92.5395962,1
8169,133000015564,220,46,0.42,24.9767072,92.5369715,1
8170,133000015566,220,46,0.47,24.9538423,92.5368684,1
8171,133000010743,220,46,0.74,24.9763315,92.5372811,1
8172,133000010742,220,46,0.46,24.9515061,92.5153061,1
8173,133000010741,220,46,0.36,24.9519857,92.5398612,1
8174,133000010740,220,46,0.76,24.9459109,92.5394482,1
8175,133000010739,220,49,0.44,24.9459109,92.5394482,1
8176,133000010738,220,48,1.0,24.946652,92.5394482,1
8177,133000002560,220,46,0.46,24.9403263,92.5409962,1
8178,133000010734,220,46,0.32,24.9447414,92.5428539,1
8179,133000002559,220,46,0.52,24.9306506,92.5214952,1
8180,133000045224,220,46,0.49,24.9531481,92.5496659,1
8181,133000045225,220,43,0.49,24.9583484,92.5270661,1
8182,133000035093,220,46,0.83,24.9583484,92.5270661,1
8183,133000045226,220,46,0.49,24.9487466,92.5404875,1
8184,133000040550,220,46,0.06,24.9774637,92.5794031,1
8185,133000045228,220,43,0.49,24.958987,92.5549305,1
8186,133000040549,220,46,0.06,24.954453,92.5374246,1
8187,133000045229,220,43,0.49,24.9523614,92.5084991,1
8188,133000045230,220,46,0.49,24.9526961,92.5326376,1
8189,133000035119,220,46,0.52,24.9459109,92.5394482,1
8190,133000037909,220,46,1.0,24.949507,92.5268942,1
8191,133000037908,220,46,1.0,24.9491067,92.5272833,1
8192,133000037907,220,46,1.0,24.9492867,92.5276772,1
8193,133000037906,220,46,1.0,24.9493938,92.5272432,1
8194,133000037851,220,46,1.0,24.947655,92.5409517,1
8195,133000045227,220,46,0.49,24.9542097,92.5307804,1
8196,133000010744,220,46,0.44,24.9756114,92.5360428,1
8197,133000010745,220,46,0.54,24.9583327,92.5279946,1
8198,133000042829,220,46,1.0,24.9520704,92.540051,1
8199,133000015565,220,46,0.36,24.9539202,92.5367737,1
8200,133000045591,220,46,1.0,24.9483732,92.5471887,1
8201,133000020106,220,46,0.57,24.9526961,92.5326376,1
8202,133000015562,220,46,0.47,24.9583327,92.5279946,1
8203,133000015561,220,46,0.47,24.9510035,92.5388925,1
8204,133000050589,220,46,1.0,24.9403263,92.5409962,1
8205,133000050566,220,46,1.0,24.9370333,92.5385194,1
8206,133000050529,220,46,1.0,24.9486433,92.5397683,1
8207,133000050509,220,46,1.0,24.946652,92.5394482,1
8208,133000010756,220,46,0.46,24.9516194,92.5279987,1
8209,133000010755,220,46,0.56,24.9501048,92.5334088,1
8210,133000050484,220,46,1.0,24.9370333,92.5385194,1
8211,133010073039,220,75,1.0,24.9448255,92.5379003,1
8212,133000044608,220,46,0.49,24.9447414,92.5428539,1
8213,133000043074,220,46,0.49,24.9490217,92.5416183,1
8214,133000010753,220,46,0.4,24.952185,92.5403817,1
8215,133000010752,220,46,0.56,24.9550767,92.5444667,1
8216,133000010751,220,46,0.46,24.9811161,92.5760079,1
8217,133000010750,220,46,0.39,24.9523614,92.5084991,1
8218,133000021851,220,46,0.5,24.9512725,92.5328756,1
8219,133000010749,220,46,0.38,24.951422,92.5386443,1
8220,133000010748,220,46,0.28,24.9756114,92.5360428,1
8221,133000010747,220,46,0.48,24.9542633,92.5425433,1
8222,133000010746,220,46,0.56,24.9756324,92.5348045,1
8223,133000039482,220,46,1.0,24.9538333,92.5367717,1
8224,133000049133,220,46,1.0,24.9447414,92.5428539,1
8225,133000034871,220,46,0.36,24.9483675,92.5409809,1
8226,133000034757,220,46,0.78,24.9459109,92.5394482,1
8227,133000023375,220,46,0.57,24.9498014,92.5401127,1
8228,133000023376,220,46,0.78,24.9531481,92.5496659,1
8229,133000023378,220,46,0.52,24.9447414,92.5428539,1
8230,133000023379,220,46,0.52,24.9545907,92.5301613,1
8231,133000040769,220,46,0.06,24.9756324,92.5348045,1
8232,133000047711,220,46,0.49,24.9545907,92.5301613,1
8233,133000023380,220,46,0.52,24.9500267,92.5396333,1
8234,133000034145,220,46,0.62,24.9469922,92.5411392,1
8235,133000023382,220,46,0.52,24.9494628,92.5390889,1
8236,133000023383,220,46,0.74,24.9489609,92.5397565,1
8237,133000023384,220,46,0.62,24.9497683,92.54005,1
8238,133000023385,220,46,0.52,24.9583484,92.5270661,1
8239,133000023386,220,46,0.57,24.9482783,92.5527627,1
8240,133000023387,220,46,0.42,24.9527375,92.5412424,1
8241,133000023392,220,46,0.57,24.9537103,92.5408844,1
8242,133000011773,220,46,1.0,24.940321,92.5413058,1
8243,133000051810,220,46,1.0,24.9463966,92.5391561,1
